"x";"y";"km";"distance_to_neighbour"
14.1648040025661;52.9886380404303;0;0
14.1649638060893;52.9884187130924;0.0266636000014842;0.0266636000014842
14.1650453692089;52.9883438219061;0.0366368999966653;0.00997329999518115
14.1651481305016;52.988294231132;0.04547339999408;0.00883649999741465
14.1652159005238;52.9882748424195;0.0505102000024635;0.00503680000838358
14.1653279953476;52.9882590720536;0.0582399999984773;0.00772979999601375
14.1659467065717;52.9882215409196;0.100000000005821;0.0417600000073435
14.1659507279463;52.9882212973341;0.100271400006022;0.000271400000201538
14.1667639916148;52.9881720040283;0.155162399998517;0.0548909999924945
14.1668995427275;52.9881538619968;0.164486800000304;0.00932440000178758
14.1670464533116;52.9881116900682;0.175412199998391;0.0109253999980865
14.1671587726931;52.9880576483034;0.185059399998863;0.00964720000047237
14.1672332456302;52.98800476333;0.192782900005113;0.00772350000625011
14.1672881165902;52.9879490030608;0.19999999999709;0.00721709999197628
14.1672890407797;52.9879480646316;0.20012150000548;0.000121500008390285
14.1673236791618;52.9878969082154;0.206271500006551;0.00615000000107102
14.1673935766832;52.9877622472502;0.221975599997677;0.015704099991126
14.1674224803247;52.9876883441063;0.230426099995384;0.00845049999770708
14.1674206665174;52.9876105993852;0.239079000006313;0.00865290001092944
14.1673709956992;52.9875136849492;0.250368499997421;0.0112894999911077
14.1673038014315;52.9874517738575;0.258604699993157;0.00823619999573566
14.1672088355081;52.9873985587369;0.267308099995716;0.00870340000255965
14.1670677506493;52.9873551773759;0.277942100001383;0.0106340000056662
14.1669188140669;52.9873394516578;0.288096400006907;0.0101543000055244
14.1667887975106;52.9873471669014;0.296870100006345;0.00877369999943767
14.1667447796103;52.9873518909019;0.299872699994012;0.00300259998766705
14.1667429123445;52.9873520892559;0.30000000000291;0.000127300008898601
14.1664405176633;52.9873842573448;0.320621399994707;0.0206213999917964
14.1660042277182;52.9874307183944;0.350374500005273;0.0297531000105664
14.1652803242742;52.9874876418434;0.399401300004683;0.0490267999994103
14.165271426114;52.9874879709415;0.399999999994179;0.000598699989495799
14.1649028833687;52.9875016118326;0.424796999999671;0.024797000005492
14.1645017926779;52.9875048194018;0.451735800001188;0.0269388000015169
14.1637865295335;52.9874997913905;0.499774500000058;0.0480386999988696
14.1637831726801;52.9874997674778;0.5;0.000225499999942258
14.1632549075096;52.9874960506526;0.535479500002111;0.0354795000021113
14.1628153677126;52.987492959337;0.565000000002328;0.029520500000217
