"x";"y";"km";"distance_to_neighbour"
13.3302882415995;52.9831791077842;0;0
13.3298275043182;52.9827206220034;0.0602656999981264;0.0602656999981264
13.329743360971;52.9826171190289;0.0732231000001775;0.0129574000020511
13.3297001074097;52.982497714396;0.0869600000005448;0.0137369000003673
13.3297055689591;52.9823817368897;0.100000000005821;0.0130400000052759
13.3297056606831;52.9823797803949;0.100219999992987;0.000219999987166375
13.3297433155159;52.9822883116262;0.110812400002033;0.0105924000090454
13.3298087518782;52.9822031433981;0.121363199999905;0.0105507999978727
13.3299379094223;52.9821023748597;0.135681200001272;0.0143180000013672
13.3301769922326;52.981950614323;0.159216100000776;0.023534899999504
13.330266459993;52.9819078620806;0.166956400003983;0.00774030000320636
13.330363149166;52.9818816212024;0.174147400000948;0.00719099999696482
13.330464563526;52.9818699324521;0.181150599993998;0.00700319999305066
13.3307419830482;52.9818601514295;0.19999999999709;0.0188494000030914
13.3307446315225;52.9818600583749;0.200179899999057;0.000179900001967326
13.3310191961099;52.9818503341065;0.218833699997049;0.0186537999979919
13.3311229095795;52.9818532477354;0.225875400006771;0.00704170000972226
13.3312378956557;52.9818787189197;0.234182700005476;0.00830729999870528
13.331318866534;52.9819162642494;0.241108000001987;0.00692529999651015
13.3314141614597;52.9819706086507;0.25;0.00889199999801349
