"x";"y";"km";"distance_to_neighbour"
14.1745857560459;52.9916934756297;0;0
14.1743986626147;52.9915235060444;0.0227179000066826;0.0227179000066826
14.1742397364038;52.9913554723208;0.0442586999997729;0.0215407999930903
14.1741031839648;52.9911407586568;0.0698642000061227;0.0256055000063498
14.1740262735988;52.9909111257462;0.0959479000011925;0.0260836999950698
14.1740193589496;52.9908754029738;0.0999522000056459;0.0040043000044534
14.1740192765106;52.9908749763902;0.100000000005821;4.78000001749024e-05
14.1739512772271;52.9905254616481;0.139181399994413;0.0391813999885926
14.1739212498542;52.9903421730329;0.15968779999821;0.0205064000037964
14.1739021974537;52.9901546464354;0.180605799992918;0.0209179999947082
14.1738950730443;52.9899805073776;0.19999999999709;0.0193942000041716
14.1738949956103;52.9899786289413;0.200209200003883;0.000209200006793253
14.1738952865786;52.9898853552676;0.210594100004528;0.0103849000006448
14.1739023834652;52.9895133939417;0.25201019999804;0.041416099993512
14.1739105456473;52.989085612051;0.299641699995846;0.0476314999978058
14.1739106074468;52.9890823938001;0.30000000000291;0.000358300007064827
14.1739126168446;52.9889770738865;0.311726900006761;0.0117269000038505
14.1739235314907;52.9888456175854;0.326381299993955;0.0146543999871938
14.1739602986572;52.988685443231;0.344385000003967;0.0180037000100128
14.1740177541172;52.9885397338809;0.361060900002485;0.0166758999985177
14.174074248619;52.9884197125669;0.374952400001348;0.0138914999988629
14.1741247643847;52.9883280848248;0.385703799998737;0.0107513999973889
14.1742131292301;52.9882117521772;0.399951900006272;0.014248100007535
14.1742135057676;52.9882113847629;0.399999999994179;4.80999879073352e-05
14.1743222244366;52.9881050111043;0.413914799995837;0.0139148000016576
14.174550557408;52.9879464002449;0.437307200001669;0.0233924000058323
14.1748952194287;52.9877502057709;0.469141299996409;0.0318340999947395
14.1752292890561;52.987560001873;0.5;0.0308587000035914
14.175232970455;52.9875579053905;0.500340099999448;0.000340099999448285
14.1753308224335;52.9875022407443;0.509375299996464;0.0090351999970153
14.1754946956136;52.987422238544;0.52353750000475;0.0141622000082862
14.1756595864106;52.9873629006691;0.536436499998672;0.0128989999939222
14.1758360257674;52.9873090387119;0.549721699993825;0.0132851999951527
14.1758716674905;52.9873007809904;0.552286799997091;0.00256510000326671
14.1759324783579;52.9872955095599;0.55641459999606;0.00412779999896884
14.1759875676251;52.9872958921062;0.560116199994809;0.00370159999874886
14.1760536023788;52.9872843979557;0.564733799998066;0.00461760000325739
14.1761085096273;52.9872630318524;0.569123499997659;0.00438969999959227
14.1761970086133;52.9872231127442;0.576547100004973;0.00742360000731423
14.176277128702;52.9871740701451;0.584214799993788;0.007667699988815
14.1763747844926;52.9871051045427;0.594314799993299;0.0100999999995111
14.1764169385761;52.9870608303399;0.600000000005821;0.00568520001252182
14.1764191518799;52.9870585054192;0.600298499994096;0.00029849998827558
14.1764391401894;52.9870018506112;0.606747700003325;0.00644920000922866
14.1764400415185;52.9869456969366;0.612999999997555;0.00625229999423027
