"x";"y";"km";"distance_to_neighbour"
13.6864142120188;52.4288090427597;0;0
13.6864565265973;52.4287651577062;0.00572070000634994;0.00572070000634994
13.6864900380332;52.4287359754041;0.00972897778329853;0.00400827777694859
13.6865306804721;52.4287104016091;0.0137372555602471;0.00400827777694859
13.6865774301198;52.4286890805242;0.0177455333371957;0.00400827777694859
13.6866291093472;52.4286725492261;0.0217538111141443;0.00400827777694859
13.6866844163541;52.4286612241363;0.0257620888910929;0.00400827777694859
13.6867419579612;52.4286553905318;0.0297703666680415;0.00400827777694859
13.6868002847026;52.4286551953601;0.0337786444449901;0.00400827777694859
13.6868579273359;52.4286606435368;0.0377869222219387;0.00400827777694859
13.6869134338511;52.4286715978226;0.0417951999988873;0.00400827777694859
13.6872160398882;52.428748007558;0.0642709999956423;0.0224757999967551
13.6872548517988;52.4287562867681;0.0670943500008434;0.00282335000520106
13.6872949335421;52.428761864565;0.0699177000060445;0.00282335000520106
13.6875402737693;52.4287872834976;0.0869999999995343;0.0170822999934899
13.6875584620974;52.4287891676659;0.0882507000060286;0.0012507000064943
13.6876428407795;52.4288010725928;0.0941253500059247;0.00587464999989606
13.6877243432777;52.4288189611972;0.100000000005821;0.00587464999989606
13.6877982135823;52.4288413199799;0.105652400006268;0.00565240000044771
13.687867523753;52.4288685942426;0.111304800006716;0.00565240000044771
13.6879314020586;52.4289004409531;0.116957200007164;0.00565240000044773
13.6882457178999;52.429075975081;0.146135699993465;0.0291784999863012
13.6882908331968;52.4291034544149;0.150502049997158;0.00436635000369279
13.6883318874998;52.429133217951;0.154868400000851;0.00436635000369279
13.6885093858295;52.4292738421083;0.174782600006438;0.0199142000055872
13.688529636114;52.4292930582014;0.177348500006095;0.00256589999965703
13.6885442832606;52.4293140895993;0.179914400005752;0.00256589999965703
13.6885529060227;52.4293363314581;0.182480300005409;0.00256589999965703
13.688555256408;52.4293591441213;0.185046200005066;0.00256589999965703
13.6885512668117;52.4293818715156;0.187612100004723;0.00256589999965703
13.6885410519618;52.4294038600189;0.19017800000438;0.00256589999965698
13.6885316487104;52.4294190597465;0.19199999999546;0.00182199999107979
