"x";"y";"km";"distance_to_neighbour"
12.5815832120893;52.4198169666829;0;0
12.581074395587;52.4197270479286;0.0363843999948585;0.0363843999948585
12.5808979677446;52.4196926398725;0.049107519997051;0.0127231200021924
12.580724886584;52.4196523764527;0.0618306399992434;0.0127231200021924
12.5805556715417;52.4196063785053;0.0745537600014359;0.0127231200021924
12.5803908304472;52.4195547840762;0.0872768800036283;0.0127231200021924
12.580230857998;52.4194977480068;0.100000000005821;0.0127231200021924
12.5800784673171;52.4194363950141;0.112535916671429;0.0125359166656078
12.5799317132148;52.4193701041503;0.125071833337036;0.0125359166656078
12.5797910232361;52.419299068554;0.137607750002644;0.0125359166656077
12.5796568072521;52.4192234951865;0.150143666668252;0.0125359166656077
12.5795294562665;52.419143604229;0.16267958333386;0.0125359166656077
12.5794093412756;52.4190596284409;0.175215499999467;0.0125359166656078
12.5791792528406;52.4188897218743;0.19999999999709;0.0247844999976223
12.5787169922467;52.4185483641227;0.249794300005306;0.0497943000082159
12.5786344961903;52.4184923830635;0.258263220003573;0.00846891999826765
12.5785446197693;52.4184408244201;0.266732140001841;0.00846891999826765
12.5784479948976;52.4183940506841;0.275201060000109;0.00846891999826765
12.5783453009287;52.4183523907051;0.283669979998376;0.00846891999826765
12.5782372598793;52.418316137379;0.292138899996644;0.00846891999826771
12.5781347151822;52.4182850884566;0.30000000000291;0.0078611000062665
12.5771942224923;52.4180003160392;0.372098599997116;0.0720985999942059
12.5770715656244;52.4179652977964;0.381399066662804;0.00930046666568768
12.576946402193;52.4179337692758;0.390699533328492;0.00930046666568768
12.576818997609;52.4179057973337;0.399999999994179;0.00930046666568762
12.5766851447252;52.4178806694067;0.409620049995283;0.00962005000110366
12.5765494867791;52.4178594670975;0.419240099996387;0.00962005000110366
12.5764123315356;52.4178422385074;0.42886014999749;0.00962005000110366
12.5762739901556;52.4178290227234;0.438480199998594;0.00962005000110366
12.5753861773251;52.4177574088273;0.5;0.0615198000014061
