"x";"y";"km";"distance_to_neighbour"
10.3806227732823;50.0141224992747;345.407000000007;345.407000000007
10.3805221822729;50.0141221635501;345.399999999994;-0.00700000001234002
10.3802035748359;50.0141247503191;345.374999999996;-0.0249999999978172
10.3798851921973;50.014132884488;345.349999999999;-0.0249999999978172
10.3795672668889;50.0141465601169;345.325000000001;-0.0249999999978172
10.379250031109;50.0141657672187;345.300000000003;-0.0249999999978172
10.3789362057302;50.0141902752778;345.275000000001;-0.0250000000014552
10.378623512714;50.0142201965291;345.25;-0.0250000000014552
10.3783121768542;50.0142555094634;345.224999999999;-0.0250000000014552
10.3780024219704;50.0142961886955;345.199999999997;-0.0250000000014552
10.3777054857691;50.0143404621657;345.179999999999;-0.0199999999982765
10.3774104245664;50.0143896670301;345.160000000001;-0.0199999999982765
10.3771174355402;50.0144437704087;345.140000000002;-0.0199999999982765
10.3768267144852;50.0145027361479;345.120000000004;-0.0199999999982765
10.3765384556829;50.014566524845;345.100000000006;-0.0199999999981628
10.3762480726645;50.0146362873525;345.080000000005;-0.0200000000011755
10.3759606352066;50.0147109441116;345.060000000003;-0.0200000000011755
10.3756763419187;50.0147904435414;345.040000000002;-0.0200000000011755
10.3753953892406;50.0148747307148;345.020000000001;-0.0200000000011755
10.3751179713071;50.0149637473964;345;-0.0200000000011187
10.3748021329127;50.0150723924552;344.974999999999;-0.0250000000014552
10.3744915591219;50.0151871672545;344.949999999997;-0.0250000000014552
10.3741865363616;50.0153079659584;344.924999999996;-0.0250000000014552
10.3738873459459;50.0154346771756;344.899999999994;-0.0250000000014552
10.3736035927078;50.0155628328246;344.877572999995;-0.0224269999986859
10.373325806299;50.0156963066365;344.855145999997;-0.0224269999986859
10.3730542267198;50.0158349833187;344.832718999998;-0.0224269999986291
10.372868633571;50.0159345195123;344.817091300007;-0.0156276999914553
10.372765722676;50.0159878130365;344.808545650005;-0.00854565000190632
10.3726586066584;50.0160375474073;344.800000000003;-0.00854565000190632
10.3725342536551;50.0160887614012;344.788049314287;-0.0119506857154192
10.3724054458444;50.016135179404;344.776098628572;-0.0119506857154192
10.3722726281993;50.0161766410577;344.764147942857;-0.0119506857154192
10.3721362595494;50.0162130031265;344.752197257141;-0.0119506857154192
10.3719968109948;50.016244139991;344.740246571426;-0.0119506857154192
10.3718547642792;50.0162699440834;344.72829588571;-0.0119506857154192
10.3717106101244;50.0162903262585;344.716345199995;-0.0119506857154192
10.3715119604301;50.0163135049198;344.699999999997;-0.0163451999978861
10.3712476115063;50.0163413507771;344.679942033331;-0.0200579666658882
10.3709824701561;50.0163658705087;344.659884066665;-0.0200579666658882
10.3707166371836;50.016387054792;344.639826099999;-0.0200579666658314
10.3704995552327;50.0164042367109;344.623448300001;-0.016377799998736
10.3702829705315;50.0164238522058;344.607070500002;-0.016377799998736
10.3701895861961;50.0164328477007;344.600000000006;-0.00707049999618903
10.3698015375231;50.0164702270949;344.581644599995;-0.0183554000104778
10.3697802440626;50.0164733690098;344.580621619997;-0.00102297999836765
10.3697599728459;50.0164786142869;344.579598639999;-0.00102297999836765
10.3697412209201;50.016485834313;344.57857566;-0.00102297999836765
10.36972444808;50.0164948520543;344.577552680002;-0.00102297999836765
10.3697100655941;50.0165054463971;344.576529700003;-0.00102297999842449
10.3696925299747;50.0165230891187;344.575007400003;-0.00152230000094278
10.3696789042424;50.0165421115194;344.573485100002;-0.00152230000094278
10.3696694445243;50.016562156036;344.571962800001;-0.00152230000094278
10.3696643286398;50.0165828458921;344.5704405;-0.00152230000094278
10.369644134299;50.0167260595203;344.559999999998;-0.0104405000020051
