"x";"y";"distance_to_neighbour";"km"
13.5648640583059;52.4545932469753;0;0
13.5662499497908;52.45503964885;0.106505934048856;0.106505934048856
13.5674708541941;52.4556107149212;0.10452946564357;0.211035399692427
13.5691009265596;52.4563225263454;0.136207568907266;0.347242968599693
13.5699852573166;52.4565839231323;0.0667818014065926;0.414024770006286
13.5708299911741;52.4567568463078;0.0605607173889073;0.474585487395193
13.5717473193474;52.456817168186;0.0627172649606574;0.537302752355851
13.5738905015365;52.4568815114317;0.145862286592506;0.683165038948357
13.5743541152356;52.4568965918663;0.0315595468677438;0.714724585816101
13.5746444924991;52.4569488706662;0.0205782479937278;0.735302833809828
13.5749414692458;52.457089620973;0.0255506249788205;0.760853458788649
13.5752054485763;52.4573067777067;0.0300983919410677;0.790951850729717
13.5762217689985;52.458995737966;0.200235754850166;0.991187605579882
13.5766358865732;52.4597738442862;0.0910452936927982;1.08223289927268
13.5766160881234;52.4598864373435;0.0126009797255387;1.09483387899822
13.5764708994916;52.4601638975771;0.0324135490479482;1.12724742804617
13.5761343258453;52.460381039149;0.0332747554670244;1.16052218351319
13.5754694279067;52.4608133085347;0.0660015391479465;1.22652372266114
13.5749678671789;52.4612757315509;0.0617251544944157;1.28824887715555
13.5745191023171;52.4617381497102;0.0598174042613669;1.34806628141692
13.574136332288;52.4623573803341;0.0736534499451494;1.42171973136207
13.5733460441674;52.463988850484;0.189323139870505;1.61104287123258
13.5728708813726;52.4649779563656;0.114703933483495;1.72574680471607
13.572608551913;52.4654473718072;0.055193656545614;1.78094046126169
13.5722389808504;52.4657971684959;0.0463244651839225;1.82726492644561
13.571876009271;52.4660424265855;0.0367879952314732;1.86405292167708
13.5709520816144;52.4665651032007;0.0855897427531625;1.94964266443024
13.5694407999476;52.467489823547;0.145386610784474;2.09502927521472
13.5683881823674;52.4681150039046;0.099784892088638;2.19481416730336
13.5670616862319;52.4687904299389;0.117368478734258;2.31218264603761
13.5667993567723;52.4689803916436;0.0276521567275247;2.33983480276514
13.5666475686573;52.4692577945648;0.0325462519449315;2.37238105471007
13.566667367107;52.4695552972041;0.0331323088597754;2.40551336356984
13.566766359356;52.4698447573013;0.0329050421582115;2.43841840572806
13.5669841423036;52.4704427677925;0.0681702668266211;2.50658867255468
13.5672085247345;52.4710779565916;0.0723074510455501;2.57889612360023
13.5674329071653;52.4716528347534;0.0657624113698633;2.64465853497009
13.5674329071653;52.4720025821289;0.0389185938567813;2.68357712882687
13.5673669123327;52.4722598657801;0.0289786780030249;2.7125558068299
13.5670303386864;52.4729945229266;0.0848889555964028;2.7974447624263
13.5668125557388;52.4736216350561;0.0713346341173701;2.86877939654367
13.5668653516049;52.4738507699512;0.0257484397083989;2.89452783625207
13.5670567366195;52.4740718638944;0.027828149118449;2.92235598537052
