"x";"y";"distance_to_neighbour";"km"
13.6774974070781;52.4385205951759;0;0
13.678193753701;52.4385158784922;0.0473579087204327;0.0473579087204327
13.6784084605764;52.4385158784922;0.0146011258564821;0.0619590345769148
13.6789075089894;52.4385960620462;0.0350910180208485;0.0970500525977634
13.6793253169631;52.4386503037793;0.0290469524303314;0.126097005028095
13.6796580159052;52.4387399204095;0.0247252475184962;0.150822252546591
13.6801067726177;52.4389167948028;0.036313755719018;0.187136008265609
13.6804936318526;52.4391196098998;0.0346618646776456;0.221797872943255
13.680841805164;52.4394191142079;0.0408819069266425;0.262679779869897
13.6810893950744;52.4397138999247;0.0368711986372997;0.299550978507197
13.6813060362459;52.440051132366;0.0403140398299845;0.339865018337181
13.6815574947486;52.4402515839927;0.0281057518013983;0.367970770138579
13.681916306689;52.4404284523177;0.0313481457430463;0.399318915881626
13.6823882749556;52.4405723046985;0.0358650852416301;0.435184001123256
13.6834714808134;52.4408458587497;0.0797015514673389;0.514885552590595
13.6838815516024;52.4410345157264;0.0349040647512143;0.549789617341809
13.6842548707641;52.4412031272158;0.0315670352902709;0.58135665263208
13.6844366946046;52.4413870662864;0.0239125289263267;0.605269181558407
13.6845372780056;52.4416110936044;0.0258500823525009;0.631119263910908
13.6845218036362;52.4418162544648;0.0228536620451556;0.653972925956063
13.6844985920821;52.4419966537423;0.0201360185638841;0.674108944519947
13.6846146498526;52.4421711569157;0.0209604157858974;0.695069360305845
13.6849125314635;52.442329152436;0.0268214012530569;0.721890761558902
13.6852249202957;52.4423904639778;0.0223108604194645;0.744201621978366
13.6859173983262;52.4425225193166;0.049327306753646;0.793528928732012
13.6864783442168;52.4426734392191;0.0416768566492983;0.83520578538131
13.687089581808;52.4428715208065;0.0470460635085484;0.882251848889859
13.6873371717184;52.4430200814125;0.0235949003090576;0.905846749198916
13.6875538128899;52.443260607046;0.0305508381485095;0.936397587347426
13.6876718049566;52.4436437946808;0.0433877576869369;0.979785345034363
13.687853628797;52.4438772427446;0.0287691721246189;1.00855451715898
13.6880741385609;52.4440564545602;0.0249499047848346;1.03350442194382
13.6883681515794;52.4442663201017;0.0307413654884549;1.06424578743227
13.6885354681985;52.4443977803109;0.0185316247810726;1.08277741221334
13.6887211606313;52.4445699159557;0.0229416494422803;1.10571906165562
13.6887946638859;52.4446477304785;0.0099977503287879;1.11571681198441
13.6889300646182;52.4447231868542;0.0124604463418588;1.12817725832627
13.6890345166116;52.4448104331275;0.0120289182566275;1.1402061765829
13.689127362828;52.4450179370833;0.023937645073791;1.16414382165669
13.6892550263755;52.4450627389454;0.0100102132140838;1.17415403487077
13.6895335650246;52.4451381946103;0.0207169444992598;1.19487097937003
13.6896728343492;52.4451358366227;0.00947321532835933;1.20434419469839
13.6898159722661;52.445100466794;0.010498315730004;1.2148425104284
13.6900171390683;52.4450745289016;0.0139794975802543;1.22882200800865
13.6902453860169;52.4451216886946;0.0163828244177256;1.24520483242638
13.6904078668956;52.4452065761949;0.0145354806219878;1.25974031304836
13.6906129022901;52.4453386230924;0.0202549252411847;1.27999523828955
13.6907250914682;52.4455013231896;0.0196460111649539;1.2996412494545
13.690756040207;52.4456097895873;0.0122517557025815;1.31189300515708
13.690778284613;52.4456899602313;0.00904835872847092;1.32094136388555
13.6908633936447;52.4457937102599;0.01291402486658;1.33385538875213
13.6909407654917;52.4460766636413;0.0319223376532578;1.36577772640539
13.6909098167529;52.4461804127591;0.0117349798487088;1.3775127062541
13.6907086499507;52.446262940292;0.0164748167548001;1.3939875230089
13.6904185055245;52.4463548993607;0.0222237603147014;1.4162112833236
13.6903179221234;52.4463879102617;0.00776302055124027;1.42397430387484
13.6900403506224;52.4466178069214;0.0317902319984112;1.45576453587325
13.6899977961065;52.446667322968;0.00622343148196169;1.46198796735522
13.690024876253;52.4468488813293;0.0202867852889567;1.48227475264417
13.6900674307688;52.4470068600738;0.017815734342709;1.50009048698688
13.6900171390683;52.4471011754721;0.0110380245234723;1.51112851151035
13.6900210076606;52.4474466038939;0.0384387361190299;1.54956724762938
13.6901177224694;52.4480761490674;0.0703611161541509;1.61992836378354
13.6901757513546;52.4485477125915;0.052621747221532;1.67255011100507
13.6902840719404;52.4490652477484;0.0580581631559076;1.73060827416097
13.6905858221436;52.4493104559046;0.0341379515224671;1.76474622568344
13.6908875723469;52.4495226541687;0.0312799545961074;1.79602618027955
13.6910616590026;52.4496122486843;0.0154751729221647;1.81150135320171
13.6921816164877;52.449770217518;0.0781460269710501;1.88964738017276
13.6926690591237;52.4498385919121;0.0340022008621773;1.92364958103494
13.6931400602422;52.449964730602;0.0349632988890137;1.95861287992396
13.6934882335536;52.4501156250089;0.0290218226501573;1.98763470257411
13.6937590350181;52.4502523726185;0.0238853956130533;2.01152009818717
13.6938983043426;52.4503938352162;0.0183696175056648;2.02988971569283
13.6939640704126;52.4505070049672;0.0133632705872558;2.04325298628009
13.6939679390049;52.4506437513617;0.015218850657636;2.05847183693772
13.69415750003;52.4508724469693;0.0285255046536232;2.08699734159135
13.6942387404694;52.4510492726559;0.0204369247482442;2.10743426633959
13.694234871877;52.4513746300643;0.0362053969361419;2.14363966327573
13.6943586668322;52.4515443808015;0.0206792918419768;2.16431895511771
13.6945675708191;52.4516999850692;0.0223945171495176;2.18671347226723
13.6948461094682;52.4517942904184;0.0216496354381076;2.20836310770533
13.6953954495818;52.4518320125016;0.0375817401773069;2.24594484788264
13.6960763218353;52.4520772052545;0.053731295861836;2.29967614374448
13.6969119377827;52.452525150028;0.0755761224771889;2.37525226622167
13.6972059508012;52.4529165085746;0.0479167338239178;2.42316900004558
13.6972910598329;52.4533361542365;0.047053554449678;2.47022255449526
13.6969196749674;52.4538783870914;0.0654067362424851;2.53562929073775
13.6963084373762;52.454639859351;0.0943735907255082;2.63000288146325
13.6960917962046;52.4549746200786;0.0400564044560204;2.67005928591927
13.6960376359118;52.4552009357484;0.0254512110776919;2.69551049699697
13.696107270574;52.4554602543569;0.0292416284765866;2.72475212547355
13.6964921955128;52.4560496091514;0.0706085173872905;2.79536064286084
13.6970028497029;52.4566955329462;0.0798193170886194;2.87517995994946
13.6973974461225;52.4571858629312;0.0607988338988222;2.93597879384829
13.6974748179695;52.4574074525754;0.0252122899883139;2.9611910838366
13.6974438692307;52.4580250688897;0.0687580844858558;3.02994916832245
