"x";"y";"distance_to_neighbour";"km"
13.485869586504;52.4927685272786;0;0
13.4876684819463;52.4939320978398;0.178025369852782;0.178025369852782
13.4883135697206;52.4943431088272;0.063335885600196;0.241361255452978
13.4890282921571;52.4948035778922;0.0705825962099839;0.311943851662962
13.4898242550329;52.4954124260048;0.0866754552114562;0.398619306874418
13.4907943045645;52.4961449168172;0.104805851307792;0.50342515818221
13.4915825302557;52.4967419702373;0.0853217636775155;0.588746921859725
13.4921782934774;52.4971941709825;0.0645689944297101;0.653315916289435
13.4932537621505;52.498009062667;0.116435971099879;0.769751887389314
13.4935313336516;52.498249287969;0.0327096900450889;0.802461577434403
13.4941077539116;52.4989275640899;0.0850241332981411;0.887485710732544
13.4947567102782;52.4997047426144;0.097064011245544;0.984549721978088
13.4952480215065;52.5002829074232;0.072473397380404;1.05702311935849
13.4953331305382;52.500360623498;0.0104015956191408;1.06742471497763
13.4954375825317;52.5004030140264;0.00851855361447532;1.07594326859211
13.4957470699196;52.5004501145655;0.0216608188187841;1.09760408741089
13.4961445677835;52.5004936825193;0.0274257884557611;1.12502987586665
13.4967983598905;52.5006655988886;0.0483446341707633;1.17337451003742
13.4968912061069;52.5007221191919;0.0089056703940998;1.18228018043152
13.4969724465462;52.5008257395593;0.0127824248249715;1.19506260525649
13.4977335920909;52.5017536019639;0.115464877434022;1.31052748269051
13.4984792632662;52.5026743800662;0.114290597398225;1.42481808008873
13.4988893340552;52.5031724399792;0.0620247390184073;1.48684281910714
13.4996350052305;52.5040955431941;0.114521907718319;1.60136472682546
13.5003729392212;52.5050162722436;0.114052752752771;1.71541747957823
13.5005895803927;52.5052894260014;0.0337682708010911;1.74918575037932
13.5010924973981;52.5059063704839;0.0766759451069137;1.82586169548624
13.5013710360473;52.506240741356;0.0417387158871602;1.8676004113734
13.5017462895051;52.5066881350232;0.0559260916290825;1.92352650300248
13.5020093537849;52.5070319186418;0.0422197853472204;1.9657462883497
13.50219891481;52.5072626760009;0.0287232038755234;1.99446949222522
13.5027163390367;52.5079007844316;0.0792227538404768;2.0736922460657
13.5029291116159;52.5081503741386;0.0313062686405307;2.10499851470623
13.5034813531738;52.5088402703893;0.0854370548634489;2.19043556956968
13.5036322282754;52.5090215723853;0.0226264769502158;2.2130620465199
13.5038179207081;52.5092617375141;0.0295495277628228;2.24261157428272
13.5039755658464;52.5094465695872;0.0231859503831469;2.26579752466587
13.5040142517699;52.5095030786008;0.00681468551201208;2.27261221017788
13.5039910402158;52.5095572330041;0.00622880566447901;2.27884101584236
13.5038788510376;52.5095972601289;0.00882381905970262;2.28766483490206
13.5037357131207;52.5096467053503;0.0111678433073501;2.29883267820941
13.5036931586049;52.5096890869244;0.00553076275834275;2.30436344096775
13.5036815528278;52.5097526592089;0.00711788468295469;2.31148132565071
