"x";"y";"distance_to_neighbour";"km"
13.2779114704756;52.5914681406672;0;0
13.2785923427291;52.5923094852654;0.104376446532063;0.104376446532063
13.2796368626634;52.5935691218391;0.157029155448263;0.261405601980326
13.2797916063574;52.5938558251047;0.0335830955480829;0.294988697528409
13.2800391962677;52.5940015260452;0.0233318809482132;0.318320578476622
13.2800701450065;52.5941707265295;0.0189448384385258;0.337265416915148
13.2804260555026;52.5945890249224;0.0524249143927761;0.389690331307924
13.2803796323944;52.5949509203098;0.0403939034798;0.430084234787724
13.2805266389037;52.5951060174179;0.0199275809743813;0.450011815762105
13.2809831328009;52.5953222124708;0.0391876161363469;0.489199431898452
13.2810991905714;52.5954444092027;0.0157083402227082;0.50490777212116
13.2810218187244;52.5956324035094;0.0215667434193921;0.526474515540552
13.2811920367878;52.595763999044;0.0186409017329428;0.545115417273495
13.2815866332074;52.5958861945438;0.0299977354036996;0.575113152677195
13.2819019234839;52.5961540834852;0.0366757150518492;0.611788867729044
13.2819638209614;52.5964924671753;0.0378877565371446;0.649676624266188
13.2821959365024;52.5968261485325;0.0403254293102683;0.690002053576457
13.2815846989112;52.5979658156945;0.133412468861212;0.823414522437669
13.2816001732806;52.5981021038034;0.0152021646334815;0.838616687071151
13.2817239682358;52.5981960953556;0.0134073906970766;0.852024077768227
13.2831089242968;52.5985344632738;0.101114788737903;0.95313886650613
13.2833255654684;52.5985250642002;0.014716455420813;0.967855321926943
13.283642790041;52.5985062660471;0.0215961576253593;0.989451479552302
13.283720161888;52.5985579609488;0.0077830865969135;0.997234566149216
13.2839445402442;52.5987412423817;0.0254384392092753;1.02267300535849
13.2845248290966;52.5988352325626;0.0406864788991144;1.06335948425761
13.2846640984212;52.5987929370061;0.0105452044477775;1.07390468870538
13.2849271627009;52.5986895476962;0.0212152267370707;1.09511991544245
13.2854765028145;52.5986989467345;0.0372369136156398;1.13235682905809
13.2856157721391;52.5988258335536;0.0169828818318194;1.14933971088991
13.285437816891;52.5989973651507;0.0225773385086324;1.17191704939855
13.2850664320255;52.5991195516323;0.02860252009787;1.20051956949642
13.2849735858091;52.5992840328962;0.0193542293473705;1.21987379884379
13.2850973807643;52.5993451257797;0.0107970241599557;1.23067082300374
13.2856931439861;52.5992041420737;0.0433086790276839;1.27397950203143
