"x";"y";"distance_to_neighbour";"km"
13.2703909269484;52.5894352162379;0;0
13.2733465315032;52.5903518065573;0.224779700501403;0.224779700501403
13.2763872450897;52.5911320683377;0.223615154852669;0.448394855354072
13.279292557944;52.5917501574161;0.20855866405569;0.656953519409763
13.280344815063;52.5923893886609;0.100722064337407;0.75767558374717
13.2819676895535;52.5931508137092;0.138831952382228;0.896507536129397
13.282493818113;52.5934892205947;0.0518582446177464;0.948365780747144
13.2864436509015;52.5939122255261;0.271770928982671;1.22013670972982
13.2906874967086;52.5943023264544;0.290842634120868;1.51097934385068
13.2912523111916;52.5944527258846;0.041773662252684;1.55275300610337
13.2982273831973;52.5952446643679;0.480803967351065;2.03355697345443
13.2986993514639;52.5952399644785;0.0319864449543375;2.06554341840877
13.2990243132212;52.5951647661791;0.0235568791547513;2.08910029756352
13.2997477399905;52.5948451719667;0.0605637365982009;2.14966403416172
13.30027386855;52.594591374902;0.0454833456920034;2.19514737985372
13.30091605488;52.5944268760192;0.0472106869329507;2.24235806678668
13.3017052477192;52.5942341765426;0.0576183340936297;2.29997640088031
13.3028812997934;52.593872275235;0.0892926965045664;2.38926909738487
13.3037130471485;52.5935315212716;0.0679317465928037;2.45720084397768
13.3044790284336;52.5931978148218;0.0638229786035891;2.52102382258126
13.3051831122412;52.59281710436;0.0638072718520008;2.58483109443327
13.3064520105317;52.5920368725836;0.12219897668109;2.70703007111436
13.3068466069514;52.5917783589912;0.0392763859748146;2.74630645708917
13.3076667485294;52.5914023364978;0.0695702155394954;2.81587667262867
13.3088756836385;52.590857098151;0.101949247796877;2.91782592042554
13.3097577226942;52.5904763673517;0.0732677896036822;2.99109371002922
13.3105856014569;52.5901567389414;0.0664301779856405;3.05752388801486
13.3114057430349;52.5898794124023;0.0635747505795725;3.12109863859444
13.3126050066632;52.5895174751266;0.0907083294384872;3.21180696803293
13.3141369692335;52.5890803261197;0.114656006583071;3.326462974616
13.3147675497864;52.5889064054098;0.0469143824576132;3.37337735707361
13.3163846213884;52.5885538613126;0.116404434547859;3.48978179162147
13.318883732046;52.5880508934913;0.178382913051117;3.66816470467258
13.32019131626;52.5879662815149;0.0891196982722561;3.75728440294484
13.3226962298062;52.5879192747907;0.169850203543863;3.9271346064887
13.3247446494551;52.5878205605059;0.139265052055275;4.06639965854398
13.3274662041728;52.5877030432103;0.184916160464687;4.25131581900867
13.3298086368402;52.5876325326816;0.158952322306007;4.41026814131467
13.3307506390772;52.5876184305623;0.0638636156138205;4.47413175692849
13.3329247879775;52.5876560362038;0.14741261365192;4.62154437058041
13.3341221173096;52.5877124446055;0.08139146234771;4.70293583292812
13.3348262011172;52.5877641522433;0.0480649067460364;4.75100073967416
13.3359384214176;52.5878158598201;0.0755998888605528;4.82660062853471
13.3376406020512;52.587891070732;0.115668117265173;4.94226874579989
13.338801179756;52.5881214033468;0.0827283201137983;5.02499706591368
13.3450083361803;52.5896067846023;0.451986688567785;5.47698375448147
13.348050984063;52.5903095028107;0.220534161836664;5.69751791631813
13.3497841134355;52.5906667331649;0.124000022409021;5.82151793872716
13.351285127267;52.5908923508355;0.104776561421621;5.92629450014878
13.3520975316603;52.5909628561193;0.0556128913424267;5.9819073914912
13.3538693469562;52.5910427619705;0.120404573108409;6.10231196459961
13.3544767159551;52.5910615633261;0.0412144452856382;6.14352640988525
13.3549177354829;52.5910286609485;0.0301112588614946;6.17363766874674
13.3557456142456;52.5910286609485;0.0561052519642925;6.22974292071104
13.3585310007371;52.5911884722653;0.189600836048601;6.41934375675964
13.3594846087512;52.5912448761203;0.0649297109496811;6.48427346770932
13.3609391994745;52.591475191108;0.101853911336717;6.58612737904604
